movieId,title,genres,director
m448,Fearless (1993),['Drama'],a0001837
m449,Fear of a Black Hat (1993),['Comedy'],a0192090
m450,With Honors (1994),"['Comedy', 'Drama']",a0450194
m451,Flesh and Bone (1993),"['Drama', 'Mystery', 'Romance']",a0460141
m452,Widows' Peak (1994),['Drama'],a0410139
m453,For Love or Money (1993),['Comedy'],a0001756
m454,"Firm, The (1993)","['Drama', 'Thriller']",a0001628
m455,Free Willy (1993),"['Adventure', ""Children's"", 'Drama']",a0934578
m456,Fresh (1994),['Drama'],a0945026
m457,"Fugitive, The (1993)","['Action', 'Thriller']",a0001112
m458,Geronimo: An American Legend (1993),"['Drama', 'Western']",a0001353
m459,"Getaway, The (1994)",['Action'],a0002044
m460,Getting Even with Dad (1994),['Comedy'],a0222043
m461,Go Fish (1994),"['Drama', 'Romance']",a0873266
m462,"Good Man in Africa, A (1994)","['Action', 'Adventure']",
m463,Guilty as Sin (1993),"['Crime', 'Drama', 'Thriller']",
m464,Hard Target (1993),"['Action', 'Adventure', 'Crime', 'Thriller']",a0000247
m465,Heaven & Earth (1993),"['Action', 'Drama', 'War']",
m466,Hot Shots! Part Deux (1993),"['Action', 'Comedy', 'War']",a0000720
m467,Live Nude Girls (1995),['Comedy'],a0492087
m468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","['Comedy', 'Romance']",a0003355
m469,"House of the Spirits, The (1993)","['Drama', 'Romance']",a0000806
m470,House Party 3 (1994),['Comedy'],a0583754
m471,"Hudsucker Proxy, The (1994)","['Comedy', 'Romance']",a0001053
m472,I'll Do Anything (1994),"['Comedy', 'Drama']",a0000985
m473,In the Army Now (1994),"['Comedy', 'War']",a0677943
m474,In the Line of Fire (1993),"['Action', 'Thriller']",a0000583
m475,In the Name of the Father (1993),['Drama'],a0006487
m476,"Inkwell, The (1994)","['Comedy', 'Drama']",a0723685
m477,What's Love Got to Do with It? (1993),['Drama'],a0001270
m478,Jimmy Hollywood (1994),['Comedy'],a0001469
m479,Judgment Night (1993),['Action'],a0394280
m480,Jurassic Park (1993),"['Action', 'Adventure', 'Sci-Fi']",a0000229
m481,Kalifornia (1993),"['Drama', 'Thriller']",a0784061
m482,Killing Zoe (1994),['Thriller'],a0000812
m483,King of the Hill (1993),['Drama'],
m484,Lassie (1994),"['Adventure', ""Children's""]",a0677951
m485,Last Action Hero (1993),"['Action', 'Comedy']",a0001532
m486,Life with Mikey (1993),['Comedy'],a0487567
m487,Lightning Jack (1994),"['Comedy', 'Western']",a0934578
m488,M. Butterfly (1993),['Drama'],a0000343
m489,Made in America (1993),['Comedy'],a0000907
m490,Malice (1993),['Thriller'],a0000887
m491,"Man Without a Face, The (1993)",['Drama'],a0000154
m492,Manhattan Murder Mystery (1993),"['Comedy', 'Mystery']",a0000095
m493,Menace II Society (1993),"['Action', 'Crime', 'Drama']",a0400441
m494,Executive Decision (1996),"['Action', 'Thriller']",a0000829
m495,In the Realm of the Senses (Ai no corrida) (1976),['Drama'],a0651915
m496,What Happened Was... (1994),"['Comedy', 'Drama', 'Romance']",a0006888
m497,Much Ado About Nothing (1993),"['Comedy', 'Romance']",a0000110
m498,Mr. Jones (1993),"['Drama', 'Romance']",
m499,Mr. Wonderful (1993),"['Comedy', 'Romance']",a0005237
m500,Mrs. Doubtfire (1993),['Comedy'],a0001060
m501,Naked (1993),['Drama'],a0005139
m502,"Next Karate Kid, The (1994)","['Action', ""Children's""]",a0128883
m503,"New Age, The (1994)",['Drama'],
m504,No Escape (1994),"['Action', 'Sci-Fi']",a0132709
m505,North (1994),['Comedy'],a0001661
m506,Orlando (1993),['Drama'],a0006845
m507,"Perfect World, A (1993)","['Action', 'Drama']",a0000142
m508,Philadelphia (1993),['Drama'],a0001129
m509,"Piano, The (1993)","['Drama', 'Romance']",a0001005
m510,Poetic Justice (1993),['Drama'],a0005436
m511,"Program, The (1993)","['Action', 'Drama']",a0911486
m512,Robert A. Heinlein's The Puppet Masters (1994),"['Horror', 'Sci-Fi']",a0650233
m513,Radioland Murders (1994),"['Comedy', 'Mystery', 'Romance']",a0809321
m514,"Ref, The (1994)",['Comedy'],a0001130
m515,"Remains of the Day, The (1993)",['Drama'],a0412465
m516,Renaissance Man (1994),"['Comedy', 'Drama', 'War']",a0001508
m517,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",a0442241
m518,"Road to Wellville, The (1994)",['Comedy'],a0000570
m519,Robocop 3 (1993),"['Sci-Fi', 'Thriller']",a0215269
m520,Robin Hood: Men in Tights (1993),['Comedy'],a0000316
m521,Romeo Is Bleeding (1993),"['Crime', 'Thriller']",a0575389
m522,Romper Stomper (1992),"['Action', 'Drama']",a0942408
m523,Ruby in Paradise (1993),['Drama'],a0638033
m524,Rudy (1993),['Drama'],a0000770
m525,"Saint of Fort Washington, The (1993)",['Drama'],
m526,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],a0171664
m527,Schindler's List (1993),"['Drama', 'War']",a0000229
m528,"Scout, The (1994)",['Drama'],a0006916
m529,Searching for Bobby Fischer (1993),['Drama'],a0001873
m530,Second Best (1994),['Drama'],
m531,"Secret Garden, The (1993)","[""Children's"", 'Drama']",a0002140
m532,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",a0000691
m533,"Shadow, The (1994)",['Action'],a0611683
m534,Shadowlands (1993),"['Drama', 'Romance']",a0000277
m535,Short Cuts (1993),['Drama'],a0000265
m536,"Simple Twist of Fate, A (1994)",['Drama'],a0533564
m537,Sirens (1994),"['Comedy', 'Drama']",a0241090
m538,Six Degrees of Separation (1993),['Drama'],a0770961
m539,Sleepless in Seattle (1993),"['Comedy', 'Romance']",a0001188
m540,Sliver (1993),['Thriller'],a0637518
m541,Blade Runner (1982),"['Film-Noir', 'Sci-Fi']",a0000631
m542,Son in Law (1993),['Comedy'],a0711114
m543,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",a0772095
m544,Striking Distance (1993),['Action'],a0380705
m545,Harlem (1993),['Drama'],
m546,Super Mario Bros. (1993),"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",a0608084
m547,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']",a0225416
m548,Terminal Velocity (1994),['Action'],a0764776
m549,Thirty-Two Short Films About Glenn Gould (1993),['Documentary'],a0320660
m550,Threesome (1994),"['Comedy', 'Romance']",a0281598
m551,"Nightmare Before Christmas, The (1993)","[""Children's"", 'Comedy', 'Musical']",a0783139
m552,"Three Musketeers, The (1993)","['Action', 'Adventure', 'Comedy']",a0378893
m553,Tombstone (1993),['Western'],a0418883
m554,Trial by Jury (1994),['Thriller'],
m555,True Romance (1993),"['Action', 'Crime', 'Romance']",a0001716
m556,"War Room, The (1993)",['Documentary'],a0672060
m557,Mamma Roma (1962),['Drama'],
m558,"Pagemaster, The (1994)","['Action', 'Adventure', 'Animation', ""Children's"", 'Fantasy']",a0002653
m559,"Paris, France (1993)",['Comedy'],
m560,"Beans of Egypt, Maine, The (1994)",['Drama'],
m561,Killer (Bulletproof Heart) (1994),['Thriller'],
m562,Welcome to the Dollhouse (1995),"['Comedy', 'Drama']",a0001754
m563,Germinal (1993),['Drama'],a0001945
m564,Chasers (1994),['Comedy'],a0000454
m565,Cronos (1992),['Horror'],
m566,Naked in New York (1994),"['Comedy', 'Romance']",
m567,Kika (1993),['Drama'],a0000264
m568,Bhaji on the Beach (1993),"['Comedy', 'Drama']",a0149446
m569,Little Big League (1994),"[""Children's"", 'Comedy']",a0770650
m570,"Slingshot, The (Kådisbellan ) (1993)","['Comedy', 'Drama']",
m571,"Wedding Gift, The (1994)",['Drama'],
m572,Foreign Student (1994),['Drama'],
m573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",['Drama'],a0921631
m574,Spanking the Monkey (1994),"['Comedy', 'Drama']",a0751102
m575,"Little Rascals, The (1994)","[""Children's"", 'Comedy']",a0790715
m576,Fausto (1993),['Comedy'],
m577,Andre (1994),"['Adventure', ""Children's""]",a0004305
m578,"Hour of the Pig, The (1993)","['Drama', 'Mystery']",
m579,"Scorta, La (1993)",['Thriller'],a0865573
m580,Princess Caraboo (1994),['Drama'],a0042472
m581,"Celluloid Closet, The (1995)",['Documentary'],a0295243
m582,Metisse (Café au Lait) (1993),['Comedy'],
m583,Dear Diary (Caro Diario) (1994),"['Comedy', 'Drama']",a0604335
m584,I Don't Want to Talk About It (De eso no se habla) (1993),['Drama'],
m585,"Brady Bunch Movie, The (1995)",['Comedy'],a0858525
m586,Home Alone (1990),"[""Children's"", 'Comedy']",a0001060
m587,Ghost (1990),"['Comedy', 'Romance', 'Thriller']",a0958387
m588,Aladdin (1992),"['Animation', ""Children's"", 'Comedy', 'Musical']",a0615780
m589,Terminator 2: Judgment Day (1991),"['Action', 'Sci-Fi', 'Thriller']",a0000116
m590,Dances with Wolves (1990),"['Adventure', 'Drama', 'Western']",a0000126
m591,Tough and Deadly (1995),"['Action', 'Drama', 'Thriller']",
m592,Batman (1989),"['Action', 'Adventure', 'Crime', 'Drama']",a0000318
m593,"Silence of the Lambs, The (1991)","['Drama', 'Thriller']",a0001129
m594,Snow White and the Seven Dwarfs (1937),"['Animation', ""Children's"", 'Musical']",a0789313
m595,Beauty and the Beast (1991),"['Animation', ""Children's"", 'Musical']",a0936374
m596,Pinocchio (1940),"['Animation', ""Children's""]",a0789313
m597,Pretty Woman (1990),"['Comedy', 'Romance']",a0005190
m598,Window to Paris (1994),['Comedy'],
m599,"Wild Bunch, The (1969)",['Western'],a0001603
m600,Love and a .45 (1994),['Thriller'],a0848092
m601,"Wooden Man's Bride, The (Wu Kui) (1994)",['Drama'],
m602,"Great Day in Harlem, A (1994)",['Documentary'],a0045321
m603,"Bye Bye, Love (1995)",['Comedy'],
m604,Criminals (1996),['Documentary'],
m605,One Fine Day (1996),"['Drama', 'Romance']",a0001355
m606,Candyman: Farewell to the Flesh (1995),['Horror'],a0174374
m607,Century (1993),['Drama'],
m608,Fargo (1996),"['Crime', 'Drama', 'Thriller']",a0001053
m609,Homeward Bound II: Lost in San Francisco (1996),"['Adventure', ""Children's""]",a0254786
m610,Heavy Metal (1981),"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",a0924266
m611,Hellraiser: Bloodline (1996),"['Action', 'Horror', 'Sci-Fi']",a0000647
m612,"Pallbearer, The (1996)",['Comedy'],a0716257
m613,Jane Eyre (1996),"['Drama', 'Romance']",a0001874
m614,Loaded (1994),"['Drama', 'Thriller']",
m615,Bread and Chocolate (Pane e cioccolata) (1973),['Drama'],a0116663
m616,"Aristocats, The (1970)","['Animation', ""Children's""]",a0718627
m617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",['Drama'],a0000264
m618,Two Much (1996),"['Comedy', 'Romance']",a0874096
m619,Ed (1996),['Comedy'],a0184323
m620,Scream of Stone (Schrei aus Stein) (1991),['Drama'],
m621,My Favorite Season (1993),['Drama'],
m623,"Modern Affair, A (1995)",['Romance'],
m624,Condition Red (1995),"['Action', 'Drama', 'Thriller']",
m625,Asfour Stah (1990),['Drama'],
m626,"Thin Line Between Love and Hate, A (1996)",['Comedy'],a0001454
m627,"Last Supper, The (1995)","['Drama', 'Thriller']",a0864468
m628,Primal Fear (1996),"['Drama', 'Thriller']",a0387706
m629,Rude (1995),['Drama'],
m630,Carried Away (1996),"['Drama', 'Romance']",
m631,All Dogs Go to Heaven 2 (1996),"['Animation', ""Children's"", 'Musical']",a0754678
m632,Land and Freedom (Tierra y libertad) (1995),['War'],a0516360
m633,Denise Calls Up (1995),['Comedy'],a0759410
m634,Theodore Rex (1995),['Comedy'],a0079471
m635,"Family Thing, A (1996)","['Comedy', 'Drama']",a0669004
m636,Frisk (1995),['Drama'],a0894812
m637,Sgt. Bilko (1996),['Comedy'],a0528718
m638,Jack and Sarah (1995),['Romance'],a0003201
m639,Girl 6 (1996),['Comedy'],a0000490
m640,Diabolique (1996),"['Drama', 'Thriller']",a0154819
m641,"Little Indian, Big City (Un indien dans la ville) (1994)",['Comedy'],
m642,Roula (1995),['Drama'],
m643,Peanuts - Die Bank zahlt alles (1996),['Comedy'],
m644,Happy Weekend (1996),['Comedy'],
m645,Nelly & Monsieur Arnaud (1995),['Drama'],a0767110
m647,Courage Under Fire (1996),"['Drama', 'War']",a0001880
m648,Mission: Impossible (1996),"['Action', 'Adventure', 'Mystery']",a0000361
m649,Cold Fever (Á köldum klaka) (1994),"['Comedy', 'Drama']",a0296144
m650,Moll Flanders (1996),['Drama'],a0219720
m651,"Superweib, Das (1996)",['Comedy'],
m652,"301, 302 (1995)",['Mystery'],
m653,Dragonheart (1996),"['Action', 'Adventure', 'Fantasy']",a0003418
m654,Und keiner weint mir nach (1996),"['Drama', 'Romance']",
m655,Mutters Courage (1995),['Comedy'],
m656,Eddie (1996),['Comedy'],a0711114
m657,Yankee Zulu (1994),"['Comedy', 'Drama']",
m658,Billy's Holiday (1995),['Drama'],
m659,Purple Noon (1960),"['Crime', 'Thriller']",
m660,August (1996),['Drama'],
m661,James and the Giant Peach (1996),"['Animation', ""Children's"", 'Musical']",a0783139
m662,Fear (1996),['Thriller'],a0001226
m663,Kids in the Hall: Brain Candy (1996),['Comedy'],a0538614
m664,Faithful (1996),['Comedy'],
m665,Underground (1995),['War'],a0001437
m666,All Things Fair (1996),['Drama'],
m667,Bloodsport 2 (1995),['Action'],a0848883
m668,Pather Panchali (1955),['Drama'],a0006249
m669,Aparajito (1956),['Drama'],
m670,"World of Apu, The (Apur Sansar) (1959)",['Drama'],a0006249
m671,Mystery Science Theater 3000: The Movie (1996),"['Comedy', 'Sci-Fi']",a0540075
m672,Tarantella (1995),['Drama'],
m673,Space Jam (1996),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",a0701592
m674,Barbarella (1968),"['Adventure', 'Sci-Fi']",a0671862
m675,Hostile Intentions (1994),"['Action', 'Drama', 'Thriller']",
m676,They Bite (1996),['Drama'],
m678,Some Folks Call It a Sling Blade (1993),"['Drama', 'Thriller']",a0382584
m679,"Run of the Country, The (1995)",['Drama'],a0946811
m680,Alphaville (1965),['Sci-Fi'],a0000419
m681,Clean Slate (Coup de Torchon) (1981),['Crime'],
m682,Tigrero: A Film That Was Never Made (1994),"['Documentary', 'Drama']",
m683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",['Documentary'],
m684,Windows (1980),['Drama'],
m685,It's My Party (1995),['Drama'],a0459170
m687,Country Life (1994),"['Drama', 'Romance']",
m688,Operation Dumbo Drop (1995),"['Action', 'Adventure', 'Comedy', 'War']",a0934578
m690,"Promise, The (Versprechen, Das) (1994)",['Romance'],
m691,Mrs. Winterbourne (1996),"['Comedy', 'Romance']",a0000907
m692,Solo (1996),"['Action', 'Sci-Fi', 'Thriller']",a0053157
m693,Under the Domin Tree (Etz Hadomim Tafus) (1994),['Drama'],
m694,"Substitute, The (1996)",['Action'],a0541677
m695,True Crime (1995),"['Mystery', 'Thriller']",a0893895
m696,Butterfly Kiss (1995),['Thriller'],
m697,Feeling Minnesota (1996),"['Drama', 'Romance']",a0047076
m698,Delta of Venus (1994),['Drama'],a0455394
m699,To Cross the Rubicon (1991),['Drama'],
m700,Angus (1995),['Comedy'],a0425957
m701,Daens (1992),['Drama'],
m702,Faces (1968),['Drama'],
m703,Boys (1996),['Drama'],a0168214
m704,"Quest, The (1996)","['Action', 'Adventure']",a0000241
m705,Cosi (1996),['Comedy'],
m706,Sunset Park (1996),['Drama'],a0326837
m707,Mulholland Falls (1996),"['Crime', 'Film-Noir', 'Thriller']",a0848414
m708,"Truth About Cats & Dogs, The (1996)","['Comedy', 'Romance']",a0499724
m709,Oliver & Company (1988),"['Animation', ""Children's""]",a0780117
m710,Celtic Pride (1996),['Comedy'],a0213726
m711,Flipper (1996),"['Adventure', ""Children's""]",a0788454
m712,Captives (1994),['Drama'],
m713,Of Love and Shadows (1994),['Drama'],
m714,Dead Man (1995),['Western'],a0000464
m715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",['Drama'],a0710919
m716,Switchblade Sisters (1975),['Crime'],
m717,Mouth to Mouth (Boca a boca) (1995),['Comedy'],
m718,"Visitors, The (Les Visiteurs) (1993)","['Comedy', 'Sci-Fi']",a0688585
m719,Multiplicity (1996),['Comedy'],a0000601
m720,Wallace & Gromit: The Best of Aardman Animation (1996),['Animation'],
m721,Halfmoon (Paul Bowles - Halbmond) (1995),['Drama'],
m722,"Haunted World of Edward D. Wood Jr., The (1995)",['Documentary'],a0859920
m723,Two Friends (1986),['Drama'],
m724,"Craft, The (1996)","['Drama', 'Horror']",a0281598
m725,"Great White Hype, The (1996)",['Comedy'],a0399737
m726,Last Dance (1996),['Drama'],a0000915
m727,War Stories (1995),['Documentary'],
m728,Cold Comfort Farm (1995),['Comedy'],a0772259
m729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",['Drama'],
m730,"Low Life, The (1994)",['Drama'],
m731,Heaven's Prisoners (1996),"['Mystery', 'Thriller']",a0423333
m732,Original Gangstas (1996),['Crime'],
m733,"Rock, The (1996)","['Action', 'Adventure', 'Thriller']",a0000881
m734,Getting Away With Murder (1996),['Comedy'],
m735,Cemetery Man (Dellamorte Dellamore) (1994),"['Comedy', 'Horror']",a0811714
m736,Twister (1996),"['Action', 'Adventure', 'Romance', 'Thriller']",a0000957
m737,Barb Wire (1996),"['Action', 'Sci-Fi']",a0389514
m738,"Garcu, Le (1995)",['Drama'],
m739,Honigmond (1996),['Comedy'],
m741,Ghost in the Shell (Kokaku kidotai) (1995),"['Animation', 'Sci-Fi']",a0651900
m742,Thinner (1996),"['Horror', 'Thriller']",a0276169
m743,Spy Hard (1996),['Comedy'],a0295007
m744,Brothers in Trouble (1995),['Drama'],
m745,"Close Shave, A (1995)","['Animation', 'Comedy', 'Thriller']",a0661910
m746,Force of Evil (1948),['Film-Noir'],
m747,"Stupids, The (1996)",['Comedy'],a0000484
m748,"Arrival, The (1996)","['Action', 'Sci-Fi', 'Thriller']",a0878638
m749,"Man from Down Under, The (1943)",['Drama'],
m750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"['Sci-Fi', 'War']",a0000040
m751,Careful (1992),['Comedy'],
m752,Vermont Is For Lovers (1992),"['Comedy', 'Romance']",
m753,"Month by the Lake, A (1995)","['Comedy', 'Drama']",
m754,Gold Diggers: The Secret of Bear Mountain (1995),"['Adventure', ""Children's""]",
m755,Kim (1950),"[""Children's"", 'Drama']",
m756,Carmen Miranda: Bananas Is My Business (1994),['Documentary'],
m757,Ashes of Time (1994),['Drama'],a0939182
m758,"Jar, The (Khomreh) (1992)",['Drama'],
m759,Maya Lin: A Strong Clear Vision (1994),['Documentary'],a0595131
m760,Stalingrad (1993),['War'],a0005917
m761,"Phantom, The (1996)",['Adventure'],a0934578
m762,Striptease (1996),"['Comedy', 'Crime']",a0000921
m763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",['Drama'],
m764,Heavy (1995),"['Drama', 'Romance']",a0003506
m765,Jack (1996),"['Comedy', 'Drama']",a0000338
m766,I Shot Andy Warhol (1996),['Drama'],a0366004
m767,"Grass Harp, The (1995)",['Drama'],
m768,Someone Else's America (1995),['Drama'],
m769,Marlene Dietrich: Shadow and Light (1996),['Documentary'],
m770,Costa Brava (1946),['Drama'],
m771,"Vie est belle, La (Life is Rosey) (1987)","['Comedy', 'Drama']",
m772,Quartier Mozart (1992),['Comedy'],
m773,Touki Bouki (Journey of the Hyena) (1973),['Drama'],a0228013
m774,Wend Kuuni (God's Gift) (1982),['Drama'],
m775,Spirits of the Dead (Tre Passi nel Delirio) (1968),['Horror'],a0671862
m776,Babyfever (1994),"['Comedy', 'Drama']",
m777,Pharaoh's Army (1995),['War'],
m778,Trainspotting (1996),['Drama'],a0000965
m779,'Til There Was You (1997),"['Drama', 'Romance']",a0934525
m780,Independence Day (ID4) (1996),"['Action', 'Sci-Fi', 'War']",a0000386
m781,Stealing Beauty (1996),['Drama'],a0000934
m782,"Fan, The (1996)",['Thriller'],a0001716
m783,"Hunchback of Notre Dame, The (1996)","['Animation', ""Children's"", 'Musical']",a0936374
m784,"Cable Guy, The (1996)",['Comedy'],a0001774
m785,Kingpin (1996),['Comedy'],a0268380
m786,Eraser (1996),"['Action', 'Thriller']",a0751080
m787,"Gate of Heavenly Peace, The (1995)",['Documentary'],
m788,"Nutty Professor, The (1996)","['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",a0001723
m789,"I, Worst of All (Yo, la peor de todas) (1990)",['Drama'],
m790,An Unforgettable Summer (1994),['Drama'],a0684596
m791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",['Documentary'],a0834889
m792,"Hungarian Fairy Tale, A (1987)",['Fantasy'],
m793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),['Drama'],
m794,Midnight Dancers (Sibak) (1994),"['Comedy', 'Drama']",
m795,Somebody to Love (1994),['Drama'],a0734319
m796,"Very Natural Thing, A (1974)",['Drama'],
m797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",['Comedy'],
