movieId,title,genres,rating,director,votes,budget,gross
m305,Ready to Wear (Pret-A-Porter) (1994),['Comedy'],5.2,a0000265,14392,"18,000,000",0
m306,Three Colors: Red (1994),['Drama'],8.1,a0001425,91433,0,"7,439,872"
m307,Three Colors: Blue (1993),['Drama'],7.9,a0001425,90498,0,"10,879,269"
m308,Three Colors: White (1994),['Drama'],7.6,a0001425,64893,0,0
m309,"Red Firecracker, Green Firecracker (1994)",['Drama'],,,,,
m310,Rent-a-Kid (1995),['Comedy'],5.5,a0314104,1888,0,0
m311,Relative Fear (1994),"['Horror', 'Thriller']",5.8,a0586198,286,"2,500,000",0
m312,Stuart Saves His Family (1995),['Comedy'],5.2,a0000601,2646,0,0
m313,"Swan Princess, The (1994)","['Animation', ""Children's""]",6.5,a0723704,22852,"45,000,000",0
m314,"Secret of Roan Inish, The (1994)",['Drama'],7.5,a0000626,7250,"3,000,000",0
m315,"Specialist, The (1994)",['Action'],5.6,a0515891,62515,"45,000,000","170,400,000"
m316,Stargate (1994),"['Action', 'Adventure', 'Sci-Fi']",7.1,a0000386,175693,"55,000,000","196,600,000"
m317,"Santa Clause, The (1994)","[""Children's"", 'Comedy', 'Fantasy']",6.5,a0664756,100906,"22,000,000","189,800,000"
m318,"Shawshank Redemption, The (1994)",['Drama'],9.3,a0001104,2354406,"25,000,000","58,500,000"
m319,Shallow Grave (1994),['Thriller'],7.3,a0000965,57117,"2,500,000","20,500,000"
m320,Suture (1993),"['Film-Noir', 'Thriller']",6.6,a0796915,1710,0,0
m321,Strawberry and Chocolate (Fresa y chocolate) (1993),['Drama'],7.4,a0846119,5348,0,0
m322,Swimming with Sharks (1995),"['Comedy', 'Drama']",7.1,a0398986,21888,"700,000",0
m324,"Sum of Us, The (1994)",['Comedy'],7.3,a0235852,5070,"3,465,000","17,530,888"
m325,National Lampoon's Senior Trip (1995),['Comedy'],5.8,a0538614,5436,0,0
m326,To Live (Huozhe) (1994),['Drama'],8.3,a0955443,16172,0,0
m327,Tank Girl (1995),"['Action', 'Comedy', 'Musical', 'Sci-Fi']",5.4,a0003080,30249,"25,000,000","6,600,000"
m328,Tales From the Crypt Presents: Demon Knight (1995),['Horror'],6.7,a0225416,21678,"13,000,000",0
m329,Star Trek: Generations (1994),"['Action', 'Adventure', 'Sci-Fi']",6.6,a0141222,76735,"35,000,000","120,000,000"
m330,Tales from the Hood (1995),"['Comedy', 'Horror']",6.4,a0192090,7145,"6,000,000",0
m331,Tom & Viv (1994),['Drama'],6.4,a0317981,1530,0,0
m332,Village of the Damned (1995),"['Horror', 'Sci-Fi']",5.7,a0000118,28915,"22,000,000",0
m333,Tommy Boy (1995),['Comedy'],7.1,a0781842,76791,0,0
m334,Vanya on 42nd Street (1994),['Drama'],7.4,a0001501,4326,0,0
m335,"Underneath, The (1995)","['Mystery', 'Thriller']",6.1,a0001752,3295,"6,500,000",0
m336,"Walking Dead, The (1995)","['Drama', 'War']",4.9,a0926211,745,"15,000,000",0
m337,What's Eating Gilbert Grape (1993),['Drama'],7.8,a0002120,216035,"11,000,000",0
m338,Virtuosity (1995),"['Sci-Fi', 'Thriller']",5.6,a0502577,28260,"30,000,000",0
m339,While You Were Sleeping (1995),"['Comedy', 'Romance']",6.7,a0005509,92728,"17,000,000","101,000,000"
m340,"War, The (1994)","['Adventure', 'Drama']",6.8,a0000816,12032,0,0
m341,Double Happiness (1994),['Drama'],7.0,a0795803,1078,0,0
m342,Muriel's Wedding (1994),"['Comedy', 'Romance']",7.2,a0389591,35656,"3,000,000","42,300,000"
m343,"Baby-Sitters Club, The (1995)","[""Children's""]",5.8,a0563039,5395,"6,500,000",0
m344,Ace Ventura: Pet Detective (1994),['Comedy'],6.9,a0001723,278056,"12,000,000","107,217,396"
m345,"Adventures of Priscilla, Queen of the Desert, The (1994)","['Comedy', 'Drama']",7.4,a0254632,46672,0,0
m346,Backbeat (1993),"['Drama', 'Musical']",6.7,a0812200,5834,0,0
m347,Bitter Moon (1992),['Drama'],7.2,a0000591,35765,"5,000,000",0
m348,Bullets Over Broadway (1994),['Comedy'],7.4,a0000095,35586,"20,000,000",0
m349,Clear and Present Danger (1994),"['Action', 'Adventure', 'Thriller']",6.9,a0637518,90242,"62,000,000","215,887,717"
m350,"Client, The (1994)","['Drama', 'Mystery', 'Thriller']",6.8,a0001708,60737,"45,000,000","117,600,000"
m351,"Corrina, Corrina (1994)","['Comedy', 'Drama', 'Romance']",6.6,a0625458,12347,0,0
m352,Crooklyn (1994),['Comedy'],7.0,a0000490,9450,"14,000,000",0
m353,"Crow, The (1994)","['Action', 'Romance', 'Thriller']",7.6,a0001639,167025,"23,000,000","94,000,000"
m354,Cobb (1994),['Drama'],6.4,a0005421,7102,0,0
m355,"Flintstones, The (1994)","[""Children's"", 'Comedy']",4.9,a0505152,76032,"46,000,000","228,000,000"
m356,Forrest Gump (1994),"['Comedy', 'Romance', 'War']",8.8,a0000709,1819210,"55,000,000","677,945,399"
m357,Four Weddings and a Funeral (1994),"['Comedy', 'Romance']",7.1,a0001565,140395,"4,400,000","245,700,832"
m358,Higher Learning (1995),['Drama'],6.5,a0005436,18188,0,0
m359,I Like It Like That (1994),"['Comedy', 'Drama', 'Romance']",6.9,a0552140,1520,0,0
m360,I Love Trouble (1994),"['Action', 'Comedy']",5.3,a0796124,11474,"45,000,000","61,947,267"
m361,It Could Happen to You (1994),"['Drama', 'Romance']",6.4,a0000921,36120,"20,000,000",0
m362,"Jungle Book, The (1994)","['Adventure', ""Children's"", 'Romance']",6.0,a0814085,16494,"27,000,000",0
m363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",['Documentary'],8.3,a0618284,2361,0,0
m364,"Lion King, The (1994)","['Animation', ""Children's"", 'Musical']",8.5,a0591450,946797,"45,000,000","968,483,777"
m365,Little Buddha (1993),['Drama'],6.1,a0000934,15817,"35,000,000",0
m366,Wes Craven's New Nightmare (1994),['Horror'],6.5,a0000127,51566,"8,000,000","4,443,890"
m367,"Mask, The (1994)","['Comedy', 'Crime', 'Fantasy']",6.9,a0751080,348113,"18,000,000","351,583,407"
m368,Maverick (1994),"['Action', 'Comedy', 'Western']",7.0,a0001149,102016,"75,000,000","183,031,272"
m369,Mrs. Parker and the Vicious Circle (1994),['Drama'],6.4,a0748928,4215,"7,000,000",0
m370,Naked Gun 33 1/3: The Final Insult (1994),['Comedy'],6.5,a0781842,97643,"30,000,000",0
m371,"Paper, The (1994)","['Comedy', 'Drama']",6.7,a0000165,13068,"6,000,000","48,424,341"
m372,Reality Bites (1994),"['Comedy', 'Drama']",6.6,a0001774,46270,"11,500,000","33,351,557"
m373,Red Rock West (1992),['Thriller'],7.0,a0001093,20380,"8,000,000",0
m374,Richie Rich (1994),"[""Children's"", 'Comedy']",5.4,a0677953,64496,"40,000,000",0
m375,Safe Passage (1994),['Drama'],,,,,
m376,"River Wild, The (1994)","['Action', 'Thriller']",6.4,a0000436,41418,"45,000,000",0
m377,Speed (1994),"['Action', 'Romance', 'Thriller']",7.2,a0000957,329955,"30,000,000","350,448,145"
m378,Speechless (1994),"['Comedy', 'Romance']",5.8,a0881038,4789,0,0
m379,Timecop (1994),"['Action', 'Sci-Fi']",5.9,a0001382,55841,"27,000,000","101,646,581"
m380,True Lies (1994),"['Action', 'Adventure', 'Comedy', 'Romance']",7.2,a0000116,238577,"115,000,000","378,882,411"
m381,When a Man Loves a Woman (1994),['Drama'],6.6,a0001502,20439,0,0
m382,Wolf (1994),"['Drama', 'Horror']",6.3,a0001566,52761,"70,000,000","131,002,597"
m383,Wyatt Earp (1994),['Western'],6.7,a0001410,45787,"63,000,000","55,952,000"
m384,Bad Company (1995),['Action'],5.4,a0364578,2698,"15,000,000",0
m385,"Man of No Importance, A (1994)",['Drama'],6.7,a0471461,1039,0,0
m386,S.F.W. (1994),['Drama'],5.8,a0506461,4745,0,0
m387,"Low Down Dirty Shame, A (1994)","['Action', 'Comedy']",6.0,a0005540,6536,"10,000,000",0
m388,Boys Life (1995),['Drama'],6.8,a0805935,485,0,0
m389,"Colonel Chabert, Le (1994)","['Drama', 'Romance', 'War']",6.9,a0002174,1698,0,0
m390,Faster Pussycat! Kill! Kill! (1965),"['Action', 'Comedy', 'Drama']",6.7,a0000540,13829,"45,000",0
m391,Jason's Lyric (1994),"['Crime', 'Drama']",6.6,a0570408,3683,"7,000,000",0
m392,"Secret Adventures of Tom Thumb, The (1993)","['Adventure', ""Children's""]",,,,,
m393,Street Fighter (1994),['Action'],4.0,a0211823,66180,"35,000,000",0
m394,Coldblooded (1995),['Action'],,,,,
m395,Desert Winds (1995),['Drama'],,,,,
m396,Fall Time (1995),['Drama'],,,,,
m397,"Fear, The (1995)",['Horror'],,,,,
m398,Frank and Ollie (1995),['Documentary'],,,,,
m399,Girl in the Cadillac (1995),['Drama'],,,,,
m400,Homage (1995),['Drama'],,,,,
m401,Mirage (1995),"['Action', 'Thriller']",,,,,
m402,Open Season (1996),['Comedy'],,,,,
m403,Two Crimes (1995),"['Comedy', 'Crime', 'Drama']",,,,,
m404,Brother Minister: The Assassination of Malcolm X (1994),['Documentary'],,,,,
m405,Highlander III: The Sorcerer (1994),"['Action', 'Sci-Fi']",4.5,a0602452,19902,"26,000,000","36,800,000"
m406,Federal Hill (1994),['Drama'],6.3,a0180912,425,"80,000",0
m407,In the Mouth of Madness (1995),"['Horror', 'Thriller']",7.2,a0000118,61867,"8,000,000",0
m408,8 Seconds (1994),['Drama'],6.6,a0000814,4832,"7,000,000",0
m409,Above the Rim (1994),['Drama'],6.7,a0689385,14066,"3,500,000",0
m410,Addams Family Values (1993),['Comedy'],6.8,a0001756,82310,"47,000,000",0
m411,You So Crazy (1994),['Comedy'],,,,,
m412,"Age of Innocence, The (1993)",['Drama'],7.2,a0000217,53563,"30,000,000",0
m413,Airheads (1994),['Comedy'],6.1,a0499724,46293,0,0
m414,"Air Up There, The (1994)",['Comedy'],5.5,a0001274,8407,"17,080,000",0
m415,Another Stakeout (1993),"['Comedy', 'Thriller']",5.6,a0000824,13131,0,0
m416,Bad Girls (1994),['Western'],5.2,a0438279,11699,"25,000,000",0
m417,Barcelona (1994),"['Comedy', 'Romance']",7.0,a0001775,5706,"3,200,000",0
m418,Being Human (1993),['Drama'],5.5,a0287025,3815,"30,000,000",0
m419,"Beverly Hillbillies, The (1993)",['Comedy'],5.0,a0790715,17397,"25,000,000","57,405,220"
m420,Beverly Hills Cop III (1994),"['Action', 'Comedy']",5.6,a0000484,76348,"55,000,000","119,208,989"
m421,Black Beauty (1994),"['Adventure', ""Children's""]",6.6,a0003031,9338,0,0
m422,Blink (1994),['Thriller'],6.2,a0000776,7823,"11,000,000",0
m423,Blown Away (1994),"['Action', 'Thriller']",6.3,a0394280,28437,"28,000,000",0
m424,Blue Chips (1994),['Drama'],6.2,a0001243,12226,0,0
m425,Blue Sky (1994),"['Drama', 'Romance']",6.4,a0724798,6827,"16,000,000",0
m426,Body Snatchers (1993),"['Horror', 'Sci-Fi', 'Thriller']",6.0,a0001206,16743,"13,000,000",0
m427,Boxing Helena (1993),"['Mystery', 'Romance', 'Thriller']",4.8,a0528337,11444,0,0
m428,"Bronx Tale, A (1993)",['Drama'],7.8,a0000134,128722,"22,000,000",0
m429,Cabin Boy (1994),['Comedy'],5.4,a0720304,8120,0,0
m430,Calendar Girl (1993),['Drama'],5.1,a0925870,2123,"13,000,000",0
m431,Carlito's Way (1993),"['Crime', 'Drama']",7.9,a0000361,201759,"30,000,000","63,848,322"
m432,City Slickers II: The Legend of Curly's Gold (1994),"['Comedy', 'Western']",5.6,a0917992,18196,"40,000,000",0
m433,Clean Slate (1994),['Comedy'],5.7,a0413875,3640,"18,000,000",0
m434,Cliffhanger (1993),"['Action', 'Adventure', 'Crime']",6.4,a0001317,120187,"70,000,000","171,000,000"
m435,Coneheads (1993),"['Comedy', 'Sci-Fi']",5.3,a0006625,51433,"33,000,000",0
m436,Color of Night (1994),"['Drama', 'Thriller']",5.2,a0750701,22752,"40,000,000",0
m437,Cops and Robbersons (1994),['Comedy'],5.2,a0006916,6348,0,0
m438,"Cowboy Way, The (1994)","['Action', 'Comedy']",6.0,a0150707,7777,"35,000,000",0
m439,Dangerous Game (1993),['Drama'],,,,,
m440,Dave (1993),"['Comedy', 'Romance']",6.8,a0718645,49235,"28,000,000",0
m441,Dazed and Confused (1993),['Comedy'],7.6,a0000500,166372,"6,900,000",0
m442,Demolition Man (1993),"['Action', 'Sci-Fi']",6.7,a0104193,159614,"57,000,000","101,000,000"
m443,"Endless Summer 2, The (1994)",['Documentary'],,,,,
m444,Even Cowgirls Get the Blues (1993),"['Comedy', 'Romance']",4.4,a0001814,7048,"8,000,000",0
m445,Fatal Instinct (1993),['Comedy'],5.8,a0005348,6872,0,0
m446,Farewell My Concubine (1993),"['Drama', 'Romance']",8.1,a0155280,25224,"4,000,000",0
m447,"Favor, The (1994)","['Comedy', 'Romance']",,,,,
m448,Fearless (1993),['Drama'],7.1,a0001837,21333,0,0
m449,Fear of a Black Hat (1993),['Comedy'],7.2,a0192090,3859,"999,999",0
m450,With Honors (1994),"['Comedy', 'Drama']",6.8,a0450194,13288,0,0
m451,Flesh and Bone (1993),"['Drama', 'Mystery', 'Romance']",6.2,a0460141,4934,0,0
m452,Widows' Peak (1994),['Drama'],6.6,a0410139,1595,0,0
m453,For Love or Money (1993),['Comedy'],6.2,a0001756,12845,"30,000,000",0
m454,"Firm, The (1993)","['Drama', 'Thriller']",6.8,a0001628,121233,"42,000,000","270,248,367"
m455,Free Willy (1993),"['Adventure', ""Children's"", 'Drama']",6.0,a0934578,69199,"20,000,000","153,698,625"
m456,Fresh (1994),['Drama'],7.6,a0945026,12214,"3,500,000",0
m457,"Fugitive, The (1993)","['Action', 'Thriller']",7.8,a0001112,268581,"44,000,000","368,875,760"
m458,Geronimo: An American Legend (1993),"['Drama', 'Western']",6.5,a0001353,9449,"35,000,000",0
m459,"Getaway, The (1994)",['Action'],5.8,a0002044,17141,0,"30,059,000"
m460,Getting Even with Dad (1994),['Comedy'],4.8,a0222043,7476,"30,000,000","24,738,164"
m461,Go Fish (1994),"['Drama', 'Romance']",5.6,a0873266,1987,"15,000",0
m462,"Good Man in Africa, A (1994)","['Action', 'Adventure']",,,,,
m463,Guilty as Sin (1993),"['Crime', 'Drama', 'Thriller']",,,,,
m464,Hard Target (1993),"['Action', 'Adventure', 'Crime', 'Thriller']",6.2,a0000247,45117,"18,000,000","74,189,677"
m465,Heaven & Earth (1993),"['Action', 'Drama', 'War']",,,,,
m466,Hot Shots! Part Deux (1993),"['Action', 'Comedy', 'War']",6.6,a0000720,84568,"25,000,000","133,752,825"
m467,Live Nude Girls (1995),['Comedy'],5.2,a0492087,1669,0,0
m468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","['Comedy', 'Romance']",6.6,a0003355,16536,"40,997,769",0
m469,"House of the Spirits, The (1993)","['Drama', 'Romance']",6.9,a0000806,21073,"25,000,000",0
m470,House Party 3 (1994),['Comedy'],4.7,a0583754,4746,0,0
m471,"Hudsucker Proxy, The (1994)","['Comedy', 'Romance']",7.2,a0001053,77078,"30,000,000","14,991,000"
m472,I'll Do Anything (1994),"['Comedy', 'Drama']",5.5,a0000985,2423,"44,000,000",0
m473,In the Army Now (1994),"['Comedy', 'War']",5.0,a0677943,12756,0,0
m474,In the Line of Fire (1993),"['Action', 'Thriller']",7.2,a0000583,92887,"40,000,000","85,000,000"
m475,In the Name of the Father (1993),['Drama'],8.1,a0006487,157604,"13,000,000",0
m476,"Inkwell, The (1994)","['Comedy', 'Drama']",6.5,a0723685,1329,0,0
m477,What's Love Got to Do with It? (1993),['Drama'],7.3,a0001270,17023,"15,000,000",0
m478,Jimmy Hollywood (1994),['Comedy'],5.3,a0001469,3062,"30,000,000",0
m479,Judgment Night (1993),['Action'],6.7,a0394280,15490,"21,000,000",0
m480,Jurassic Park (1993),"['Action', 'Adventure', 'Sci-Fi']",8.1,a0000229,871321,"63,000,000","1,029,153,882"
m481,Kalifornia (1993),"['Drama', 'Thriller']",6.7,a0784061,50990,"9,000,000",0
m482,Killing Zoe (1994),['Thriller'],6.5,a0000812,19657,"1,500,000",0
m483,King of the Hill (1993),['Drama'],,,,,
m484,Lassie (1994),"['Adventure', ""Children's""]",5.9,a0677951,5269,0,0
m485,Last Action Hero (1993),"['Action', 'Comedy']",6.4,a0001532,137271,"85,000,000","137,298,489"
m486,Life with Mikey (1993),['Comedy'],5.7,a0487567,5473,0,0
m487,Lightning Jack (1994),"['Comedy', 'Western']",5.6,a0934578,6421,0,0
m488,M. Butterfly (1993),['Drama'],6.8,a0000343,8756,0,0
m489,Made in America (1993),['Comedy'],5.1,a0000907,15711,"22,000,000","60,000,000"
m490,Malice (1993),['Thriller'],6.4,a0000887,22798,"20,000,000",0
m491,"Man Without a Face, The (1993)",['Drama'],6.7,a0000154,27816,0,0
m492,Manhattan Murder Mystery (1993),"['Comedy', 'Mystery']",7.3,a0000095,40331,"13,500,000",0
m493,Menace II Society (1993),"['Action', 'Crime', 'Drama']",7.5,a0400441,52249,"3,500,000",0
m494,Executive Decision (1996),"['Action', 'Thriller']",6.4,a0000829,50945,"55,000,000","121,969,216"
m495,In the Realm of the Senses (Ai no corrida) (1976),['Drama'],6.6,a0651915,18599,0,0
m496,What Happened Was... (1994),"['Comedy', 'Drama', 'Romance']",7.2,a0006888,1135,"120,000",0
m497,Much Ado About Nothing (1993),"['Comedy', 'Romance']",7.3,a0000110,45358,"11,000,000",0
m498,Mr. Jones (1993),"['Drama', 'Romance']",,,,,
m499,Mr. Wonderful (1993),"['Comedy', 'Romance']",5.9,a0005237,3125,"13,000,000",0
m500,Mrs. Doubtfire (1993),['Comedy'],7.0,a0001060,246918,"25,000,000","441,286,195"
m501,Naked (1993),['Drama'],7.8,a0005139,34805,0,0
m502,"Next Karate Kid, The (1994)","['Action', ""Children's""]",4.5,a0128883,27155,"12,000,000","15,826,984"
m503,"New Age, The (1994)",['Drama'],,,,,
m504,No Escape (1994),"['Action', 'Sci-Fi']",6.1,a0132709,18589,"20,000,000",0
m505,North (1994),['Comedy'],4.5,a0001661,13228,"40,000,000",0
m506,Orlando (1993),['Drama'],7.2,a0006845,14661,"4,000,000",0
m507,"Perfect World, A (1993)","['Action', 'Drama']",7.6,a0000142,74345,"30,000,000","135,200,000"
m508,Philadelphia (1993),['Drama'],7.7,a0001129,225099,"26,000,000",0
m509,"Piano, The (1993)","['Drama', 'Romance']",7.6,a0001005,79306,"7,000,000",0
m510,Poetic Justice (1993),['Drama'],6.1,a0005436,12930,"14,000,000",0
m511,"Program, The (1993)","['Action', 'Drama']",6.5,a0911486,9276,"15,000,000",0
m512,Robert A. Heinlein's The Puppet Masters (1994),"['Horror', 'Sci-Fi']",5.9,a0650233,8352,0,0
m513,Radioland Murders (1994),"['Comedy', 'Mystery', 'Romance']",6.2,a0809321,3366,"15,000,000",0
m514,"Ref, The (1994)",['Comedy'],6.9,a0001130,23477,"11,000,000",0
m515,"Remains of the Day, The (1993)",['Drama'],7.8,a0412465,66445,"15,000,000",0
m516,Renaissance Man (1994),"['Comedy', 'Drama', 'War']",6.2,a0001508,16717,"40,000,000",0
m517,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",6.3,a0442241,42663,"35,000,000","107,198,790"
m518,"Road to Wellville, The (1994)",['Comedy'],5.9,a0000570,11591,"25,000,000",0
m519,Robocop 3 (1993),"['Sci-Fi', 'Thriller']",4.1,a0215269,46084,"22,000,000",0
m520,Robin Hood: Men in Tights (1993),['Comedy'],6.7,a0000316,116598,"20,000,000",0
m521,Romeo Is Bleeding (1993),"['Crime', 'Thriller']",6.6,a0575389,13127,"11,500,000",0
m522,Romper Stomper (1992),"['Action', 'Drama']",6.8,a0942408,37489,0,0
m523,Ruby in Paradise (1993),['Drama'],7.0,a0638033,2370,"800,000",0
m524,Rudy (1993),['Drama'],7.5,a0000770,57031,0,0
m525,"Saint of Fort Washington, The (1993)",['Drama'],,,,,
m526,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],7.0,a0171664,2172,0,0
m527,Schindler's List (1993),"['Drama', 'War']",8.9,a0000229,1218710,"22,000,000","221,000,000"
m528,"Scout, The (1994)",['Drama'],5.4,a0006916,5959,0,0
m529,Searching for Bobby Fischer (1993),['Drama'],7.4,a0001873,32719,"12,000,000",0
m530,Second Best (1994),['Drama'],,,,,
m531,"Secret Garden, The (1993)","[""Children's"", 'Drama']",7.3,a0002140,37150,"18,000,000",0
m532,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",6.8,a0000691,27094,"13,000,000",0
m533,"Shadow, The (1994)",['Action'],6.1,a0611683,23488,"25,000,000","48,055,248"
m534,Shadowlands (1993),"['Drama', 'Romance']",7.3,a0000277,17258,"22,000,000",0
m535,Short Cuts (1993),['Drama'],7.7,a0000265,42367,0,0
m536,"Simple Twist of Fate, A (1994)",['Drama'],6.4,a0533564,5073,0,0
m537,Sirens (1994),"['Comedy', 'Drama']",5.8,a0241090,10093,0,0
m538,Six Degrees of Separation (1993),['Drama'],6.8,a0770961,19700,"12,000,000",0
m539,Sleepless in Seattle (1993),"['Comedy', 'Romance']",6.8,a0001188,161349,"21,000,000","101,200,000"
m540,Sliver (1993),['Thriller'],5.1,a0637518,29252,"40,000,000","116,300,000"
m541,Blade Runner (1982),"['Film-Noir', 'Sci-Fi']",8.1,a0000631,696342,"28,000,000",0
m542,Son in Law (1993),['Comedy'],5.9,a0711114,17449,0,0
m543,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",6.4,a0772095,33515,"20,000,000",0
m544,Striking Distance (1993),['Action'],5.9,a0380705,40320,"30,000,000",0
m545,Harlem (1993),['Drama'],,,,,
m546,Super Mario Bros. (1993),"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",4.1,a0608084,48896,"42,000,000",0
m547,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']",6.3,a0225416,10600,"7,400,000",0
m548,Terminal Velocity (1994),['Action'],5.5,a0764776,12809,"50,000,000","26,978,900"
m549,Thirty-Two Short Films About Glenn Gould (1993),['Documentary'],7.4,a0320660,3540,0,0
m550,Threesome (1994),"['Comedy', 'Romance']",6.3,a0281598,12586,0,0
m551,"Nightmare Before Christmas, The (1993)","[""Children's"", 'Comedy', 'Musical']",8.0,a0783139,301027,"18,000,000",0
m552,"Three Musketeers, The (1993)","['Action', 'Adventure', 'Comedy']",6.4,a0378893,50854,"30,000,000","10,712,024"
m553,Tombstone (1993),['Western'],7.8,a0418883,127360,"25,000,000",0
m554,Trial by Jury (1994),['Thriller'],,,,,
m555,True Romance (1993),"['Action', 'Crime', 'Romance']",7.9,a0001716,207721,"13,000,000",0
m556,"War Room, The (1993)",['Documentary'],7.3,a0672060,3904,0,0
m557,Mamma Roma (1962),['Drama'],,,,,
m558,"Pagemaster, The (1994)","['Action', 'Adventure', 'Animation', ""Children's"", 'Fantasy']",6.1,a0002653,21253,"27,000,000",0
m559,"Paris, France (1993)",['Comedy'],,,,,
m560,"Beans of Egypt, Maine, The (1994)",['Drama'],,,,,
m561,Killer (Bulletproof Heart) (1994),['Thriller'],,,,,
m562,Welcome to the Dollhouse (1995),"['Comedy', 'Drama']",7.4,a0001754,31866,"800,000",0
m563,Germinal (1993),['Drama'],7.1,a0001945,4784,"164,000,000",0
m564,Chasers (1994),['Comedy'],5.2,a0000454,5800,0,0
m565,Cronos (1992),['Horror'],,,,,
m566,Naked in New York (1994),"['Comedy', 'Romance']",,,,,
m567,Kika (1993),['Drama'],6.5,a0000264,12464,0,0
m568,Bhaji on the Beach (1993),"['Comedy', 'Drama']",6.3,a0149446,1035,0,0
m569,Little Big League (1994),"[""Children's"", 'Comedy']",6.1,a0770650,9815,0,0
